Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,4.8,61.0,5.0,0.0
20260419172130,0,0,1,0,4,3.8,69.2,5.5,0.0
20260419172600,0,0,1,0,4,6.0,66.2,5.0,0.0
20260419172630,0,0,1,0,4,3.0,69.0,4.8,0.0
20260419173000,0,0,1,0,4,3.8,64.2,5.2,0.0
20260419173030,0,0,1,0,4,1.5,64.2,2.5,0.0
20260419173600,0,0,1,0,4,4.8,66.0,5.5,0.0
20260419173630,0,0,1,0,4,5.0,65.2,5.2,0.0
20260419174100,0,0,1,0,4,4.8,65.2,6.0,0.0
20260419174130,0,0,1,0,4,2.8,63.0,4.2,0.0
20260419174600,0,0,1,0,4,4.8,69.5,5.2,0.0
20260419174630,0,0,1,0,4,4.0,60.8,4.0,0.0
20260419175200,0,0,1,0,4,2.0,62.8,3.0,0.0
20260419175230,0,0,1,0,4,2.5,69.0,4.2,0.0
20260419175600,0,0,1,0,4,2.5,56.2,3.2,0.0
20260419175630,0,0,1,0,4,6.2,65.8,6.8,0.0
20260419180200,0,0,1,0,4,3.8,69.0,3.8,0.0
20260419180230,0,0,1,0,4,4.0,65.0,4.8,0.0
20260419180600,0,0,1,0,4,2.0,67.8,1.8,0.0
20260419180630,0,0,1,0,4,4.0,71.2,6.5,0.0
20260419181200,0,0,1,0,4,5.2,65.0,4.8,0.0
20260419181230,0,0,1,0,4,2.5,64.5,3.8,0.0
20260419181500,0,0,1,0,4,5.5,69.8,5.2,0.0
20260419181530,0,0,1,0,4,4.5,61.5,5.5,0.0
20260419182100,0,0,1,0,4,5.0,62.5,5.0,0.0
20260419182130,0,0,1,0,4,5.2,56.0,5.0,0.0
20260419182600,0,0,1,0,4,4.0,60.5,4.8,0.0
20260419182630,0,0,1,0,4,5.8,64.5,6.2,0.0
20260419183000,0,0,1,0,4,1.5,73.0,3.2,0.0
20260419183030,0,0,1,0,4,2.8,71.8,4.5,0.0
20260419183500,0,0,1,0,4,2.0,62.5,3.0,0.0
20260419183530,0,0,1,0,4,4.2,65.2,5.2,0.0
20260419184200,0,0,1,0,4,3.2,62.5,3.8,0.0
20260419184230,0,0,1,0,4,4.0,62.2,3.0,0.0
20260419184600,0,0,1,0,4,2.2,74.2,4.2,0.0
20260419184630,0,0,1,0,4,4.5,62.5,3.2,0.0
20260419184900,0,0,1,0,4,4.5,64.0,5.0,0.0
20260419184930,0,0,1,0,4,1.8,70.2,2.5,0.0
