Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,1.0,64.5,1.5,0.0
20260419172130,0,0,1,0,4,2.5,78.0,7.0,0.0
20260419172600,0,0,1,0,4,2.0,70.0,4.0,0.0
20260419172630,0,0,1,0,4,0.5,68.0,1.0,0.0
20260419173000,0,0,1,0,4,1.5,79.0,4.0,0.0
20260419173030,0,0,1,0,4,1.5,71.5,2.5,0.0
20260419173600,0,0,1,0,4,5.0,75.0,7.0,0.0
20260419173630,0,0,1,0,4,2.0,75.0,4.0,0.0
20260419174100,0,0,1,0,4,2.0,72.0,4.5,0.0
20260419174130,0,0,1,0,4,4.5,75.5,7.5,0.0
20260419174600,0,0,1,0,4,2.0,77.5,5.0,0.0
20260419174630,0,0,1,0,4,0.0,68.5,1.0,0.0
20260419175200,0,0,1,0,4,0.5,82.5,1.5,0.0
20260419175230,0,0,1,0,4,3.5,71.0,5.5,0.0
20260419175600,0,0,1,0,4,2.0,70.5,4.0,0.0
20260419175630,0,0,1,0,4,1.0,67.5,3.0,0.0
20260419180200,0,0,1,0,4,1.0,73.0,2.0,0.0
20260419180230,0,0,1,0,4,1.0,72.5,2.5,0.0
20260419180600,0,0,1,0,4,4.0,68.5,7.0,0.0
20260419180630,0,0,1,0,4,2.5,77.0,4.0,0.0
20260419181200,0,0,1,0,4,1.5,73.0,3.5,0.0
20260419181230,0,0,1,0,4,0.5,70.0,1.0,0.0
20260419181500,0,0,1,0,4,1.5,82.5,4.0,0.0
20260419181530,0,0,1,0,4,2.5,76.0,5.5,0.0
20260419182100,0,0,1,0,4,2.5,74.5,5.0,0.0
20260419182130,0,0,1,0,4,5.0,76.5,5.5,0.0
20260419182600,0,0,1,0,4,0.5,70.5,2.0,0.0
20260419182630,0,0,1,0,4,3.0,78.5,5.0,0.0
20260419183000,0,0,1,0,4,3.5,66.5,6.5,0.0
20260419183030,0,0,1,0,4,4.0,64.5,3.0,0.0
20260419183500,0,0,1,0,4,1.0,76.5,2.5,0.0
20260419183530,0,0,1,0,4,3.0,73.5,5.0,0.0
20260419184200,0,0,1,0,4,0.5,76.5,2.5,0.0
20260419184230,0,0,1,0,4,2.5,73.5,5.0,0.0
20260419184600,0,0,1,0,4,2.5,77.0,5.5,0.0
20260419184630,0,0,1,0,4,2.0,78.5,4.0,0.0
20260419184900,0,0,1,0,4,0.5,77.5,2.0,0.0
20260419184930,0,0,1,0,4,3.5,75.0,7.0,0.0
