Date,IsWeekDay,IsHoliday,IsPeakHour,IsOvernight,Month,Occupancy,Speed,Volumn,Rainfall
20260419172100,0,0,1,0,4,3.3,100.0,5.3,0.0
20260419172130,0,0,1,0,4,0.3,117.7,1.3,0.0
20260419172600,0,0,1,0,4,1.0,103.7,2.7,0.0
20260419172630,0,0,1,0,4,0.3,101.7,1.3,0.0
20260419173000,0,0,1,0,4,2.0,100.0,5.3,0.0
20260419173030,0,0,1,0,4,2.3,95.0,4.7,0.0
20260419173600,0,0,1,0,4,1.0,100.3,3.3,0.0
20260419173630,0,0,1,0,4,1.7,91.7,4.0,0.0
20260419174100,0,0,1,0,4,2.3,107.0,5.7,0.0
20260419174130,0,0,1,0,4,1.7,110.3,4.3,0.0
20260419174600,0,0,1,0,4,1.3,107.7,4.0,0.0
20260419174630,0,0,1,0,4,1.7,101.3,4.0,0.0
20260419175200,0,0,1,0,4,1.0,119.3,3.0,0.0
20260419175230,0,0,1,0,4,2.0,109.0,5.0,0.0
20260419175600,0,0,1,0,4,1.7,103.0,3.7,0.0
20260419175630,0,0,1,0,4,1.3,97.0,4.0,0.0
20260419180200,0,0,1,0,4,1.7,102.7,4.3,0.0
20260419180230,0,0,1,0,4,2.7,97.7,4.3,0.0
20260419180600,0,0,1,0,4,2.3,96.0,5.0,0.0
20260419180630,0,0,1,0,4,1.0,96.7,3.7,0.0
20260419181200,0,0,1,0,4,1.0,105.0,3.7,0.0
20260419181230,0,0,1,0,4,1.0,103.3,3.7,0.0
20260419181500,0,0,1,0,4,2.3,94.0,5.7,0.0
20260419181530,0,0,1,0,4,1.0,108.7,3.7,0.0
20260419182100,0,0,1,0,4,1.7,114.7,3.7,0.0
20260419182130,0,0,1,0,4,0.7,111.7,2.7,0.0
20260419182600,0,0,1,0,4,1.0,99.7,3.3,0.0
20260419182630,0,0,1,0,4,3.0,97.3,4.0,0.0
20260419183000,0,0,1,0,4,1.3,102.0,3.3,0.0
20260419183030,0,0,1,0,4,1.7,120.3,4.7,0.0
20260419183500,0,0,1,0,4,2.0,95.7,3.7,0.0
20260419183530,0,0,1,0,4,1.0,105.7,2.7,0.0
20260419184200,0,0,1,0,4,1.0,109.7,3.7,0.0
20260419184230,0,0,1,0,4,2.0,97.3,3.0,0.0
20260419184600,0,0,1,0,4,1.7,100.3,4.0,0.0
20260419184630,0,0,1,0,4,1.0,111.0,3.7,0.0
20260419184900,0,0,1,0,4,0.7,96.3,2.7,0.0
20260419184930,0,0,1,0,4,0.7,93.7,3.0,0.0
